Nodo: 309277975, Data: {'y': 4.0605508, 'x': -73.4289254, 'street_count': 3}
Nodo: 1135734088, Data: {'y': 4.132598, 'x': -73.614691, 'street_count': 3}
Nodo: 1135734090, Data: {'y': 4.104174, 'x': -73.65232, 'street_count': 3}
Nodo: 1135734093, Data: {'y': 4.149327, 'x': -73.632038, 'street_count': 3}
Nodo: 1135734127, Data: {'y': 4.141458, 'x': -73.609819, 'street_count': 3}
Nodo: 1135734133, Data: {'y': 4.1301788, 'x': -73.6081997, 'street_count': 3}
Nodo: 1135734151, Data: {'y': 4.1459587, 'x': -73.6267706, 'street_count': 4}
Nodo: 1135734177, Data: {'y': 4.1388249, 'x': -73.6151954, 'street_count': 4}
Nodo: 1135734180, Data: {'y': 4.1278944, 'x': -73.6269008, 'street_count': 4}
Nodo: 1135734182, Data: {'y': 4.1437197, 'x': -73.6248073, 'street_count': 1}
Nodo: 1135734186, Data: {'y': 4.1547704, 'x': -73.6276352, 'street_count': 3}
Nodo: 1135734188, Data: {'y': 4.1544657, 'x': -73.6323392, 'street_count': 1}
Nodo: 1135734204, Data: {'y': 4.1491185, 'x': -73.6108566, 'street_count': 3}
Nodo: 1135734207, Data: {'y': 4.1365473, 'x': -73.5874298, 'street_count': 3}
Nodo: 1135734208, Data: {'y': 4.1342709, 'x': -73.6104083, 'street_count': 3}
Nodo: 1135734210, Data: {'y': 4.1223165, 'x': -73.6295379, 'street_count': 3}
Nodo: 1135734225, Data: {'y': 4.132978, 'x': -73.6250027, 'street_count': 3}
Nodo: 1135734233, Data: {'y': 4.1310911, 'x': -73.6376851, 'street_count': 3}
Nodo: 1135734247, Data: {'y': 4.130545, 'x': -73.6095, 'street_count': 3}
Nodo: 1135734250, Data: {'y': 4.1598089, 'x': -73.6372721, 'street_count': 4}
Nodo: 1135734252, Data: {'y': 4.1534993, 'x': -73.6326163, 'street_count': 4}
Nodo: 1135734258, Data: {'y': 4.145544, 'x': -73.6188124, 'street_count': 3}
Nodo: 1135734261, Data: {'y': 4.1033041, 'x': -73.6445115, 'street_count': 1}
Nodo: 1135734263, Data: {'y': 4.1498534, 'x': -73.6135255, 'street_count': 4}
Nodo: 1135734278, Data: {'y': 4.1277123, 'x': -73.6162284, 'street_count': 3}
Nodo: 1135734289, Data: {'y': 4.1157239, 'x': -73.587145, 'street_count': 4}
Nodo: 1135734292, Data: {'y': 4.1189084, 'x': -73.6292912, 'street_count': 3}
Nodo: 1135734294, Data: {'y': 4.1375204, 'x': -73.6331295, 'street_count': 4}
Nodo: 1135734299, Data: {'y': 4.1525045, 'x': -73.6142503, 'street_count': 4}
Nodo: 1135734302, Data: {'y': 4.12984, 'x': -73.6382929, 'highway': 'traffic_signals', 'street_count': 4}
Nodo: 1135734317, Data: {'y': 4.1240795, 'x': -73.6266493, 'street_count': 4}
Nodo: 1135734321, Data: {'y': 4.1203624, 'x': -73.5982226, 'street_count': 3}
Nodo: 1135734329, Data: {'y': 4.1484266, 'x': -73.6257733, 'street_count': 3}
Nodo: 1135734347, Data: {'y': 4.097852, 'x': -73.659184, 'street_count': 1}
Nodo: 1135734354, Data: {'y': 4.149206, 'x': -73.6063452, 'street_count': 3}
Nodo: 1135734356, Data: {'y': 4.137886, 'x': -73.648224, 'street_count': 3}
Nodo: 1135734357, Data: {'y': 4.121767, 'x': -73.646193, 'street_count': 3}
Nodo: 1135734359, Data: {'y': 4.1400047, 'x': -73.6116224, 'street_count': 3}
Nodo: 1135734377, Data: {'y': 4.1301695, 'x': -73.631016, 'street_count': 3}
Nodo: 1135734387, Data: {'y': 4.1415504, 'x': -73.6334246, 'street_count': 3}
Nodo: 1135734389, Data: {'y': 4.0984582, 'x': -73.6585035, 'street_count': 3}
Nodo: 1135734406, Data: {'y': 4.136396, 'x': -73.617336, 'street_count': 4}
Nodo: 1135734414, Data: {'y': 4.150974, 'x': -73.623482, 'street_count': 3}
Nodo: 1135734416, Data: {'y': 4.127527, 'x': -73.637815, 'street_count': 3}
Nodo: 1135734417, Data: {'y': 4.1412173, 'x': -73.587766, 'street_count': 3}
Nodo: 1135734422, Data: {'y': 4.1620026, 'x': -73.6462665, 'street_count': 3}
Nodo: 1135734423, Data: {'y': 4.1307684, 'x': -73.6110029, 'street_count': 3}
Nodo: 1135734424, Data: {'y': 4.1223776, 'x': -73.6359031, 'street_count': 3}
Nodo: 1135734426, Data: {'y': 4.1333784, 'x': -73.6326626, 'street_count': 4}
Nodo: 1135734427, Data: {'y': 4.0966094, 'x': -73.6500294, 'street_count': 3}
Nodo: 1135734430, Data: {'y': 4.1359151, 'x': -73.6429141, 'street_count': 3}
Nodo: 1135734431, Data: {'y': 4.1300558, 'x': -73.5856839, 'street_count': 4}
Nodo: 1135734437, Data: {'y': 4.1344081, 'x': -73.6216069, 'street_count': 3}
Nodo: 1135734438, Data: {'y': 4.1160037, 'x': -73.596369, 'street_count': 3}
Nodo: 1135734441, Data: {'y': 4.1201287, 'x': -73.6247498, 'street_count': 3}
Nodo: 1135734442, Data: {'y': 4.1435689, 'x': -73.6108279, 'street_count': 3}
Nodo: 1135734444, Data: {'y': 4.1504552, 'x': -73.6164302, 'street_count': 3}
Nodo: 1135734447, Data: {'y': 4.1373525, 'x': -73.5858649, 'street_count': 3}
Nodo: 1135734449, Data: {'y': 4.1621265, 'x': -73.6517211, 'street_count': 3}
Nodo: 1135734451, Data: {'y': 4.1266991, 'x': -73.6283207, 'street_count': 3}
Nodo: 1135734453, Data: {'y': 4.1076792, 'x': -73.650627, 'street_count': 3}
Nodo: 1135734454, Data: {'y': 4.1561354, 'x': -73.6292269, 'street_count': 3}
Nodo: 1135734456, Data: {'y': 4.1473599, 'x': -73.6308737, 'street_count': 4}
Nodo: 1135734457, Data: {'y': 4.1471407, 'x': -73.6172976, 'highway': 'traffic_signals', 'street_count': 4}
Nodo: 1135734460, Data: {'y': 4.1355501, 'x': -73.6373374, 'street_count': 3}
Nodo: 1135734464, Data: {'y': 4.1229337, 'x': -73.6286329, 'street_count': 4}
Nodo: 1135734468, Data: {'y': 4.1578676, 'x': -73.6383235, 'street_count': 3}
Nodo: 1135734469, Data: {'y': 4.1474827, 'x': -73.6189016, 'street_count': 3}
Nodo: 1135734471, Data: {'y': 4.142304, 'x': -73.58275, 'street_count': 1}
Nodo: 1135734472, Data: {'y': 4.14686, 'x': -73.644264, 'street_count': 3}
Nodo: 1135734473, Data: {'y': 4.1386966, 'x': -73.6377659, 'street_count': 3}
Nodo: 1135734476, Data: {'y': 4.159094, 'x': -73.653551, 'street_count': 1}
Nodo: 1135734480, Data: {'y': 4.1387732, 'x': -73.6264957, 'street_count': 3}
Nodo: 1135734481, Data: {'y': 4.1024885, 'x': -73.6478503, 'street_count': 3}
Nodo: 1135734482, Data: {'y': 4.151714, 'x': -73.626877, 'street_count': 4}
Nodo: 1135734488, Data: {'y': 4.1210158, 'x': -73.6431633, 'street_count': 3}
Nodo: 1135734489, Data: {'y': 4.1266823, 'x': -73.6141952, 'street_count': 3}
Nodo: 1135734490, Data: {'y': 4.1046736, 'x': -73.6548547, 'street_count': 3}
Nodo: 1135734494, Data: {'y': 4.1338307, 'x': -73.6263304, 'street_count': 3}
Nodo: 1135734495, Data: {'y': 4.1050514, 'x': -73.6527849, 'street_count': 1}
Nodo: 1135734496, Data: {'y': 4.149404, 'x': -73.6151268, 'street_count': 3}
Nodo: 1135734498, Data: {'y': 4.151309, 'x': -73.635614, 'street_count': 4}
Nodo: 1135734499, Data: {'y': 4.1317195, 'x': -73.5860838, 'street_count': 4}
Nodo: 1135734500, Data: {'y': 4.141859, 'x': -73.647887, 'street_count': 3}
Nodo: 1135734502, Data: {'y': 4.1303837, 'x': -73.6191018, 'street_count': 3}
Nodo: 1135734505, Data: {'y': 4.1195471, 'x': -73.5991448, 'street_count': 4}
Nodo: 1135734506, Data: {'y': 4.1447526, 'x': -73.6277134, 'street_count': 4}
Nodo: 1135734507, Data: {'y': 4.1578667, 'x': -73.6322324, 'street_count': 3}
Nodo: 1135734508, Data: {'y': 4.1488047, 'x': -73.6277417, 'street_count': 3}
Nodo: 1135734509, Data: {'y': 4.1429051, 'x': -73.6160699, 'street_count': 3}
Nodo: 1135734515, Data: {'y': 4.138759, 'x': -73.616796, 'street_count': 3}
Nodo: 1135734518, Data: {'y': 4.12876, 'x': -73.631725, 'street_count': 3}
Nodo: 1135734527, Data: {'y': 4.1506221, 'x': -73.5951172, 'street_count': 4}
Nodo: 1135734528, Data: {'y': 4.1501031, 'x': -73.6086441, 'street_count': 3}
Nodo: 1135734531, Data: {'y': 4.132199, 'x': -73.586423, 'street_count': 3}
Nodo: 1135734532, Data: {'y': 4.1557405, 'x': -73.656606, 'street_count': 3}
Nodo: 1135734534, Data: {'y': 4.1356669, 'x': -73.6132782, 'street_count': 4}
Nodo: 1135734544, Data: {'y': 4.1373822, 'x': -73.6245369, 'street_count': 3}
Nodo: 1135734547, Data: {'y': 4.1526861, 'x': -73.6200851, 'street_count': 4}
Nodo: 1135734549, Data: {'y': 4.1379989, 'x': -73.5882043, 'street_count': 3}
Nodo: 1135734560, Data: {'y': 4.1309116, 'x': -73.610998, 'street_count': 3}
Nodo: 1135734562, Data: {'y': 4.1587112, 'x': -73.6366592, 'street_count': 3}
Nodo: 1135734565, Data: {'y': 4.1513427, 'x': -73.6297534, 'street_count': 3}
Nodo: 1135734571, Data: {'y': 4.1043137, 'x': -73.6493952, 'street_count': 3}
Nodo: 1135734574, Data: {'y': 4.146358, 'x': -73.6177932, 'street_count': 3}
Nodo: 1135734579, Data: {'y': 4.1337561, 'x': -73.6262712, 'street_count': 3}
Nodo: 1135734583, Data: {'y': 4.1379242, 'x': -73.5860696, 'street_count': 4}
Nodo: 1135734584, Data: {'y': 4.1416092, 'x': -73.607235, 'street_count': 4}
Nodo: 1135734585, Data: {'y': 4.1363827, 'x': -73.6552047, 'street_count': 3}
Nodo: 1135734586, Data: {'y': 4.1285104, 'x': -73.6191809, 'street_count': 3}
Nodo: 1135734588, Data: {'y': 4.1326051, 'x': -73.6213315, 'street_count': 3}
Nodo: 1135734589, Data: {'y': 4.1154368, 'x': -73.5876902, 'street_count': 4}
Nodo: 1135734593, Data: {'y': 4.1441523, 'x': -73.6229201, 'street_count': 3}
Nodo: 1135734595, Data: {'y': 4.1188822, 'x': -73.6293881, 'street_count': 3}
Nodo: 1135734598, Data: {'y': 4.1102753, 'x': -73.6629546, 'street_count': 4}
Nodo: 1135734599, Data: {'y': 4.1479943, 'x': -73.6170925, 'street_count': 3}
Nodo: 1135734606, Data: {'y': 4.1308474, 'x': -73.5890932, 'street_count': 3}
Nodo: 1135734611, Data: {'y': 4.1421763, 'x': -73.6505448, 'street_count': 3}
Nodo: 1135734613, Data: {'y': 4.1204844, 'x': -73.6231117, 'street_count': 4}
Nodo: 1135734618, Data: {'y': 4.1415255, 'x': -73.6288422, 'street_count': 3}
Nodo: 1135734620, Data: {'y': 4.1054684, 'x': -73.6450164, 'street_count': 4}
Nodo: 1135734621, Data: {'y': 4.1464034, 'x': -73.6287804, 'street_count': 4}
Nodo: 1135734630, Data: {'y': 4.149087, 'x': -73.6060596, 'street_count': 3}
Nodo: 1135734631, Data: {'y': 4.1395406, 'x': -73.6431622, 'street_count': 3}
Nodo: 1135734632, Data: {'y': 4.121456, 'x': -73.646334, 'street_count': 3}
Nodo: 1135734633, Data: {'y': 4.1411281, 'x': -73.6160345, 'street_count': 3}
Nodo: 1135734639, Data: {'y': 4.1324976, 'x': -73.6338005, 'street_count': 3}
Nodo: 1135734645, Data: {'y': 4.156904, 'x': -73.62842, 'street_count': 3}
Nodo: 1135734668, Data: {'y': 4.135057, 'x': -73.6113343, 'street_count': 4}
Nodo: 1135734698, Data: {'y': 4.1522955, 'x': -73.6214539, 'street_count': 4}
Nodo: 1135734701, Data: {'y': 4.1294772, 'x': -73.6356162, 'street_count': 3}
Nodo: 1135734702, Data: {'y': 4.145019, 'x': -73.6433333, 'street_count': 3}
Nodo: 1135734708, Data: {'y': 4.126088, 'x': -73.611781, 'street_count': 1}
Nodo: 1135734713, Data: {'y': 4.1321659, 'x': -73.6147002, 'street_count': 4}
Nodo: 1135734715, Data: {'y': 4.1605418, 'x': -73.6421704, 'street_count': 3}
Nodo: 1135734720, Data: {'y': 4.1238409, 'x': -73.6358293, 'street_count': 3}
Nodo: 1135734721, Data: {'y': 4.0964763, 'x': -73.6497566, 'street_count': 3}
Nodo: 1135734723, Data: {'y': 4.1544588, 'x': -73.6186614, 'street_count': 3}
Nodo: 1135734724, Data: {'y': 4.1347097, 'x': -73.641885, 'street_count': 4}
Nodo: 1135734731, Data: {'y': 4.1429521, 'x': -73.6108834, 'street_count': 3}
Nodo: 1135734732, Data: {'y': 4.1364867, 'x': -73.6512529, 'street_count': 3}
Nodo: 1135734735, Data: {'y': 4.1169875, 'x': -73.597168, 'street_count': 3}
Nodo: 1135734737, Data: {'y': 4.133644, 'x': -73.620252, 'street_count': 4}
Nodo: 1135734741, Data: {'y': 4.1452203, 'x': -73.6099513, 'street_count': 3}
Nodo: 1135734743, Data: {'y': 4.1513461, 'x': -73.6161506, 'street_count': 3}
Nodo: 1135734745, Data: {'y': 4.1372795, 'x': -73.5855259, 'street_count': 3}
Nodo: 1135734747, Data: {'y': 4.139933, 'x': -73.616993, 'street_count': 3}
Nodo: 1135734748, Data: {'y': 4.162327, 'x': -73.6472161, 'street_count': 3}
Nodo: 1135734749, Data: {'y': 4.1293965, 'x': -73.6272409, 'street_count': 3}
Nodo: 1135734752, Data: {'y': 4.1059912, 'x': -73.6530286, 'street_count': 4}
Nodo: 1135734753, Data: {'y': 4.1468081, 'x': -73.6304784, 'street_count': 3}
Nodo: 1135734756, Data: {'y': 4.1455405, 'x': -73.6145605, 'street_count': 3}
Nodo: 1135734758, Data: {'y': 4.149604, 'x': -73.603857, 'street_count': 3}
Nodo: 1135734763, Data: {'y': 4.1279484, 'x': -73.6291491, 'street_count': 3}
Nodo: 1135734766, Data: {'y': 4.1354163, 'x': -73.6231834, 'street_count': 4}
Nodo: 1135734767, Data: {'y': 4.1499942, 'x': -73.6190588, 'street_count': 4}
Nodo: 1135734770, Data: {'y': 4.145213, 'x': -73.5871289, 'street_count': 4}
Nodo: 1135734774, Data: {'y': 4.1362876, 'x': -73.6068928, 'street_count': 4}
Nodo: 1135734776, Data: {'y': 4.1230699, 'x': -73.6223393, 'street_count': 4}
Nodo: 1135734779, Data: {'y': 4.1459611, 'x': -73.6190874, 'street_count': 3}
Nodo: 1135734780, Data: {'y': 4.1012271, 'x': -73.6487293, 'street_count': 3}
Nodo: 1135734782, Data: {'y': 4.1439229, 'x': -73.6345234, 'street_count': 3}
Nodo: 1135734783, Data: {'y': 4.1463802, 'x': -73.6411944, 'street_count': 4}
Nodo: 1135734784, Data: {'y': 4.1441836, 'x': -73.5847073, 'street_count': 3}
Nodo: 1135734787, Data: {'y': 4.1290171, 'x': -73.6167575, 'street_count': 4}
Nodo: 1135734789, Data: {'y': 4.133227, 'x': -73.6177552, 'street_count': 4}
Nodo: 1135734790, Data: {'y': 4.0998915, 'x': -73.6511739, 'street_count': 3}
Nodo: 1135734792, Data: {'y': 4.1197545, 'x': -73.6338177, 'street_count': 3}
Nodo: 1135734793, Data: {'y': 4.1328857, 'x': -73.6288297, 'street_count': 3}
Nodo: 1135734795, Data: {'y': 4.1529592, 'x': -73.6148924, 'street_count': 4}
Nodo: 1135734798, Data: {'y': 4.1321876, 'x': -73.5882208, 'street_count': 3}
Nodo: 1135734799, Data: {'y': 4.1376796, 'x': -73.6145815, 'street_count': 3}
Nodo: 1135734808, Data: {'y': 4.1426432, 'x': -73.6161078, 'street_count': 4}
Nodo: 1135734813, Data: {'y': 4.1236581, 'x': -73.6511981, 'street_count': 4}
Nodo: 1135734814, Data: {'y': 4.1621579, 'x': -73.6526643, 'street_count': 3}
Nodo: 1135734815, Data: {'y': 4.1403462, 'x': -73.6169769, 'street_count': 3}
Nodo: 1135734818, Data: {'y': 4.1421053, 'x': -73.6266238, 'street_count': 3}
Nodo: 1135734819, Data: {'y': 4.1012514, 'x': -73.657192, 'street_count': 4}
Nodo: 1135734820, Data: {'y': 4.1490497, 'x': -73.6350371, 'street_count': 4}
Nodo: 1135734822, Data: {'y': 4.15304, 'x': -73.635792, 'street_count': 3}
Nodo: 1135734826, Data: {'y': 4.1296201, 'x': -73.5910815, 'street_count': 3}
Nodo: 1135734827, Data: {'y': 4.133935, 'x': -73.612031, 'street_count': 4}
Nodo: 1135734828, Data: {'y': 4.1588203, 'x': -73.6486517, 'street_count': 3}
Nodo: 1135734829, Data: {'y': 4.1257431, 'x': -73.6287526, 'street_count': 3}
Nodo: 1135734831, Data: {'y': 4.1085524, 'x': -73.6602312, 'street_count': 4}
Nodo: 1135734833, Data: {'y': 4.1497846, 'x': -73.621215, 'street_count': 4}
Nodo: 1135734836, Data: {'y': 4.1395049, 'x': -73.588746, 'street_count': 3}
Nodo: 1135734840, Data: {'y': 4.1320638, 'x': -73.6099946, 'street_count': 3}
Nodo: 1135734841, Data: {'y': 4.1613426, 'x': -73.6368981, 'street_count': 4}
Nodo: 1135734842, Data: {'y': 4.1493094, 'x': -73.6302936, 'street_count': 4}
Nodo: 1135734843, Data: {'y': 4.1333461, 'x': -73.5653912, 'street_count': 3}
Nodo: 1135734846, Data: {'y': 4.1041195, 'x': -73.6476843, 'street_count': 3}
Nodo: 1135734849, Data: {'y': 4.1306381, 'x': -73.5917446, 'street_count': 4}
Nodo: 1135734850, Data: {'y': 4.146468, 'x': -73.640096, 'street_count': 3}
Nodo: 1135734852, Data: {'y': 4.1422583, 'x': -73.6131178, 'street_count': 4}
Nodo: 1135734853, Data: {'y': 4.127686, 'x': -73.617455, 'street_count': 3}
Nodo: 1135734857, Data: {'y': 4.144634, 'x': -73.6260825, 'street_count': 3}
Nodo: 1135734860, Data: {'y': 4.13864, 'x': -73.630042, 'street_count': 3}
Nodo: 1135734861, Data: {'y': 4.1041873, 'x': -73.6592422, 'street_count': 3}
Nodo: 1135734862, Data: {'y': 4.1486696, 'x': -73.61686, 'street_count': 3}
Nodo: 1135734864, Data: {'y': 4.1355414, 'x': -73.6401162, 'street_count': 4}
Nodo: 1135734866, Data: {'y': 4.1386245, 'x': -73.6147455, 'street_count': 3}
Nodo: 1135734873, Data: {'y': 4.1478082, 'x': -73.6267051, 'street_count': 4}
Nodo: 1135734881, Data: {'y': 4.1495886, 'x': -73.6066617, 'street_count': 3}
Nodo: 1135734883, Data: {'y': 4.1342219, 'x': -73.6356268, 'street_count': 1}
Nodo: 1135734898, Data: {'y': 4.140522, 'x': -73.633645, 'street_count': 3}
Nodo: 1135734904, Data: {'y': 4.1521051, 'x': -73.6190696, 'street_count': 4}
Nodo: 1135734910, Data: {'y': 4.1525246, 'x': -73.5954836, 'street_count': 3}
Nodo: 1135734918, Data: {'y': 4.1355746, 'x': -73.6056677, 'street_count': 3}
Nodo: 1135734919, Data: {'y': 4.1572115, 'x': -73.639681, 'street_count': 4}
Nodo: 1135734921, Data: {'y': 4.1228498, 'x': -73.6265436, 'street_count': 3}
Nodo: 1135734924, Data: {'y': 4.151801, 'x': -73.6224157, 'street_count': 4}
Nodo: 1135734926, Data: {'y': 4.128034, 'x': -73.635452, 'street_count': 3}
Nodo: 1135734928, Data: {'y': 4.140845, 'x': -73.618051, 'street_count': 4}
Nodo: 1135734930, Data: {'y': 4.125735, 'x': -73.613045, 'street_count': 3}
Nodo: 1135734933, Data: {'y': 4.1316882, 'x': -73.6158384, 'street_count': 3}
Nodo: 1135734934, Data: {'y': 4.1503146, 'x': -73.6289653, 'street_count': 4}
Nodo: 1135734936, Data: {'y': 4.1242977, 'x': -73.6344085, 'street_count': 4}
Nodo: 1135734937, Data: {'y': 4.134259, 'x': -73.628507, 'street_count': 4}
Nodo: 1135734938, Data: {'y': 4.0976336, 'x': -73.6502499, 'street_count': 4}
Nodo: 1135734940, Data: {'y': 4.1484868, 'x': -73.6219132, 'street_count': 1}
Nodo: 1135734941, Data: {'y': 4.1298047, 'x': -73.5862742, 'street_count': 4}
Nodo: 1135734948, Data: {'y': 4.1174678, 'x': -73.590217, 'street_count': 3}
Nodo: 1135734949, Data: {'y': 4.1425241, 'x': -73.6290627, 'street_count': 3}
Nodo: 1135734950, Data: {'y': 4.1191526, 'x': -73.628389, 'street_count': 3}
Nodo: 1135734951, Data: {'y': 4.1389688, 'x': -73.6213428, 'highway': 'traffic_signals', 'street_count': 4}
Nodo: 1135734958, Data: {'y': 4.1377147, 'x': -73.5902077, 'street_count': 3}
Nodo: 1135734965, Data: {'y': 4.1399176, 'x': -73.6102559, 'street_count': 3}
Nodo: 1135734967, Data: {'y': 4.1601918, 'x': -73.6465848, 'street_count': 4}
Nodo: 1135734968, Data: {'y': 4.1297843, 'x': -73.6284216, 'street_count': 3}
Nodo: 1135734969, Data: {'y': 4.1580936, 'x': -73.6386893, 'street_count': 3}
Nodo: 1135734977, Data: {'y': 4.1444275, 'x': -73.615904, 'street_count': 4}
Nodo: 1135734978, Data: {'y': 4.1538129, 'x': -73.5901971, 'street_count': 3}
Nodo: 1135734979, Data: {'y': 4.1477267, 'x': -73.6051181, 'street_count': 4}
Nodo: 1135734981, Data: {'y': 4.1291989, 'x': -73.5869738, 'street_count': 3}
Nodo: 1135734983, Data: {'y': 4.1338685, 'x': -73.6092444, 'street_count': 3}
Nodo: 1135734984, Data: {'y': 4.1236345, 'x': -73.6302615, 'street_count': 3}
Nodo: 1135734986, Data: {'y': 4.1339057, 'x': -73.6251219, 'street_count': 4}
Nodo: 1135734990, Data: {'y': 4.1395174, 'x': -73.5860267, 'street_count': 4}
Nodo: 1135734991, Data: {'y': 4.129636, 'x': -73.633672, 'street_count': 3}
Nodo: 1135734993, Data: {'y': 4.1379896, 'x': -73.6451292, 'street_count': 1}
Nodo: 1135734995, Data: {'y': 4.1362438, 'x': -73.6061057, 'street_count': 4}
Nodo: 1135734997, Data: {'y': 4.1549877, 'x': -73.6346735, 'street_count': 4}
Nodo: 1135734999, Data: {'y': 4.1202006, 'x': -73.6218567, 'street_count': 3}
Nodo: 1135735001, Data: {'y': 4.1347286, 'x': -73.6355048, 'street_count': 3}
Nodo: 1135735002, Data: {'y': 4.1502801, 'x': -73.6274904, 'street_count': 3}
Nodo: 1135735005, Data: {'y': 4.140954, 'x': -73.5854137, 'street_count': 4}
Nodo: 1135735006, Data: {'y': 4.1415187, 'x': -73.6127505, 'street_count': 3}
Nodo: 1135735008, Data: {'y': 4.1294636, 'x': -73.616839, 'street_count': 3}
Nodo: 1135735014, Data: {'y': 4.1329477, 'x': -73.6285685, 'street_count': 3}
Nodo: 1135735016, Data: {'y': 4.122683, 'x': -73.640858, 'street_count': 3}
Nodo: 1135735017, Data: {'y': 4.1474565, 'x': -73.6162399, 'street_count': 4}
Nodo: 1135735018, Data: {'y': 4.1343771, 'x': -73.5859749, 'street_count': 4}
Nodo: 1135735019, Data: {'y': 4.1506189, 'x': -73.6392317, 'street_count': 4}
Nodo: 1135735022, Data: {'y': 4.1230981, 'x': -73.6257809, 'street_count': 3}
Nodo: 1135735025, Data: {'y': 4.1185141, 'x': -73.5979097, 'street_count': 3}
Nodo: 1135735026, Data: {'y': 4.1479642, 'x': -73.6285706, 'street_count': 3}
Nodo: 1135735027, Data: {'y': 4.153357, 'x': -73.627697, 'street_count': 3}
Nodo: 1135735029, Data: {'y': 4.143976, 'x': -73.6110088, 'street_count': 4}
Nodo: 1135735035, Data: {'y': 4.1423626, 'x': -73.6177522, 'street_count': 1}
Nodo: 1135735036, Data: {'y': 4.1592326, 'x': -73.6505936, 'street_count': 3}
Nodo: 1135735037, Data: {'y': 4.1282726, 'x': -73.6268393, 'street_count': 3}
Nodo: 1135735038, Data: {'y': 4.1446525, 'x': -73.6054052, 'street_count': 3}
Nodo: 1135735040, Data: {'y': 4.1417195, 'x': -73.6241822, 'street_count': 4}
Nodo: 1135735045, Data: {'y': 4.1532242, 'x': -73.6130292, 'street_count': 4}
Nodo: 1135735046, Data: {'y': 4.1307284, 'x': -73.5855411, 'street_count': 3}
Nodo: 1135735048, Data: {'y': 4.1564372, 'x': -73.6519659, 'street_count': 3}
Nodo: 1135735049, Data: {'y': 4.1330813, 'x': -73.608277, 'street_count': 3}
Nodo: 1135735055, Data: {'y': 4.1501575, 'x': -73.6244887, 'street_count': 3}
Nodo: 1135735057, Data: {'y': 4.1276436, 'x': -73.6356006, 'street_count': 3}
Nodo: 1135735059, Data: {'y': 4.1418202, 'x': -73.6178865, 'street_count': 4}
Nodo: 1135735068, Data: {'y': 4.1593574, 'x': -73.6455435, 'street_count': 3}
Nodo: 1135735069, Data: {'y': 4.1542374, 'x': -73.6299925, 'street_count': 3}
Nodo: 1135735070, Data: {'y': 4.1222203, 'x': -73.6342522, 'street_count': 4}
Nodo: 1135735073, Data: {'y': 4.1048961, 'x': -73.6461651, 'street_count': 4}
